user_id,date,income_amount,income_type,budget_cycle,total_expense,saving_amount,saving_rate,food_pct,travel_pct,shopping_pct,bills_pct,subscriptions_pct,others_pct,max_single_expense,num_expense_entries,recurring_expense_ratio,discretionary_expense_ratio,essential_expense_ratio
5476,2024-12-21,25098,pocket_money,monthly,25098.01,-0.01,-0.0,33.88,20.54,23.14,9.52,5.7,7.22,8503.04,12,15.22,30.36,54.42
6368,2025-01-07,1107,pocket_money,weekly,1107.01,-0.01,-0.0,0.44,23.47,26.19,18.88,19.84,11.19,289.91,6,38.71,37.38,23.91
2380,2025-01-15,3768,salary,weekly,3767.99,0.01,0.0,7.08,36.58,19.24,19.75,11.76,5.59,1378.22,5,31.51,24.83,43.66
1209,2025-03-11,1023,salary,weekly,1023.0,-0.0,-0.0,8.3,0.58,17.68,46.98,26.25,0.2,480.61,12,73.23,17.88,8.88
1924,2024-12-07,12536,pocket_money,monthly,12535.99,0.01,0.0,4.8,0.06,20.89,3.66,26.84,43.76,5485.53,7,30.49,64.65,4.86
9537,2025-03-06,12142,pocket_money,monthly,12142.0,0.0,0.0,12.46,20.32,20.47,28.92,14.8,3.02,3511.52,3,43.72,23.5,32.78
8098,2025-04-24,296,salary,daily,296.0,0.0,0.0,14.94,4.55,11.96,10.34,14.63,43.58,129.0,8,24.97,55.54,19.49
4999,2025-03-23,4155,pocket_money,weekly,4155.0,0.0,0.0,11.59,10.41,24.98,21.7,27.25,4.07,1132.16,11,48.95,29.04,22.0
4023,2024-12-14,5494,pocket_money,monthly,5494.0,0.0,0.0,19.21,6.29,28.97,19.91,17.57,8.06,1591.62,8,37.47,37.03,25.5
8802,2025-02-26,19063,pocket_money,monthly,19063.0,0.0,0.0,15.57,5.27,21.53,4.96,51.93,0.74,9900.04,4,56.9,22.26,20.84
1323,2024-11-23,3464,pocket_money,weekly,3464.0,0.0,0.0,10.42,0.98,38.5,6.45,40.0,3.66,1385.61,11,46.45,42.15,11.4
3699,2024-12-18,7144,salary,monthly,7143.98,0.02,0.0,21.37,5.54,27.42,1.53,20.54,23.61,1958.62,5,22.06,51.03,26.91
2599,2024-12-16,4769,salary,weekly,4769.01,-0.01,-0.0,10.75,8.47,24.95,30.58,15.55,9.71,1458.28,11,46.13,34.66,19.22
2770,2025-02-05,10479,pocket_money,monthly,10479.0,0.0,0.0,34.17,9.96,3.52,24.34,22.93,5.08,3580.89,9,47.27,8.6,44.13
1090,2025-04-21,4940,pocket_money,weekly,4940.0,0.0,0.0,40.43,30.78,1.39,21.66,5.19,0.55,1997.36,7,26.84,1.94,71.21
1139,2025-01-06,23063,salary,monthly,23063.0,0.0,0.0,8.09,28.8,25.69,12.3,22.02,3.11,6643.24,5,34.31,28.79,36.89
6587,2025-04-06,25054,pocket_money,monthly,25053.99,0.01,0.0,24.67,19.75,39.26,1.46,1.06,13.8,9836.94,10,2.51,53.07,44.42
5757,2025-01-18,27571,salary,monthly,27571.0,0.0,0.0,20.04,9.89,30.85,12.19,14.06,12.97,8506.6,11,26.25,43.82,29.93
5178,2025-01-18,728,salary,daily,728.01,-0.01,-0.0,36.99,13.94,17.46,26.56,1.55,3.51,269.26,5,28.1,20.97,50.92
1679,2025-04-21,381,pocket_money,daily,381.0,0.0,0.0,7.34,19.31,43.96,2.37,20.23,6.8,167.47,8,22.6,50.75,26.65
7364,2025-02-27,293,pocket_money,daily,293.0,0.0,0.0,38.72,14.99,24.7,0.43,4.16,17.0,113.46,6,4.59,41.69,53.72
3557,2025-01-07,504,salary,daily,504.0,0.0,0.0,4.69,1.74,72.56,2.32,11.62,7.08,365.7,5,13.94,79.63,6.43
9582,2025-01-13,26566,salary,monthly,26566.01,-0.01,-0.0,2.18,18.53,34.51,0.2,17.64,26.95,9166.81,5,17.84,61.46,20.71
2212,2025-04-02,16895,salary,monthly,16895.0,0.0,0.0,11.36,8.27,6.57,22.9,15.29,35.61,6016.64,12,38.19,42.18,19.63
9053,2025-04-28,26500,pocket_money,monthly,26500.01,-0.01,-0.0,25.88,5.68,5.37,20.86,11.21,31.01,8216.9,3,32.06,36.38,31.56
6410,2025-01-01,331,pocket_money,daily,331.01,-0.01,-0.0,12.89,2.33,6.0,6.68,41.52,30.6,137.43,4,48.2,36.59,15.21
7837,2024-12-26,4638,pocket_money,monthly,4638.0,0.0,0.0,42.53,2.49,5.85,32.59,5.74,10.8,1972.37,10,38.33,16.65,45.02
3126,2025-03-26,7769,pocket_money,monthly,7769.0,0.0,0.0,18.75,24.75,5.5,3.57,32.83,14.61,2550.5,12,36.4,20.11,43.49
9412,2025-03-07,3130,pocket_money,weekly,3129.99,0.01,0.0,3.21,15.41,32.48,0.26,3.58,45.06,1410.3,8,3.84,77.54,18.61
4352,2024-12-10,641,pocket_money,daily,640.99,0.01,0.0,9.68,9.32,50.16,7.83,20.89,2.12,321.54,4,28.72,52.28,19.0
8798,2024-12-29,667,pocket_money,daily,667.0,0.0,0.0,10.04,3.92,42.87,10.16,17.59,15.42,285.93,8,27.75,58.29,13.96
5378,2025-01-23,4367,salary,monthly,4367.0,-0.0,-0.0,12.9,26.53,5.14,15.86,27.47,12.1,1199.76,10,43.33,17.24,39.43
1352,2025-01-08,1854,salary,weekly,1854.01,-0.01,-0.0,46.76,0.41,9.98,12.0,21.52,9.32,867.0,9,33.52,19.3,47.18
2853,2025-01-07,10204,pocket_money,monthly,10204.0,0.0,0.0,19.46,18.38,17.67,2.32,10.58,31.58,3222.66,3,12.91,49.25,37.84
5635,2024-12-23,26696,pocket_money,monthly,26696.0,0.0,0.0,12.55,9.27,21.91,16.88,25.81,13.57,6889.96,10,42.69,35.49,21.82
9768,2025-05-11,368,pocket_money,daily,367.99,0.01,0.0,4.39,15.58,2.38,3.73,3.1,70.83,260.64,8,6.83,73.21,19.96
6261,2025-04-10,4870,salary,weekly,4869.99,0.01,0.0,11.06,3.86,8.51,28.45,7.66,40.46,1970.24,5,36.12,48.96,14.92
8144,2025-03-13,751,salary,daily,751.01,-0.01,-0.0,20.32,18.52,9.51,4.85,2.2,44.59,334.9,3,7.05,54.11,38.84
6357,2025-04-27,537,pocket_money,daily,537.01,-0.01,-0.0,8.13,20.09,9.49,15.06,6.51,40.72,218.67,8,21.57,50.21,28.22
3063,2025-02-21,379,pocket_money,daily,379.01,-0.01,-0.0,0.0,6.26,35.88,8.72,24.75,24.39,135.99,4,33.47,60.27,6.27
3566,2025-03-30,241,salary,daily,241.01,-0.01,-0.0,27.56,20.35,11.14,24.92,12.5,3.54,66.42,7,37.42,14.68,47.91
6104,2025-02-10,10228,salary,monthly,10228.01,-0.01,-0.0,62.44,10.69,11.08,0.94,4.79,10.06,6386.06,4,5.73,21.14,73.13
1102,2025-02-19,25112,pocket_money,monthly,25112.0,0.0,0.0,0.91,31.95,32.48,0.0,27.11,7.54,8156.93,7,27.11,40.02,32.87
4033,2024-12-26,3909,salary,weekly,3909.0,0.0,0.0,21.62,11.25,23.44,8.7,24.21,10.78,946.29,6,32.91,34.23,32.86
2187,2025-02-06,5324,salary,monthly,5324.0,0.0,0.0,2.91,24.22,29.89,24.28,8.27,10.43,1591.43,9,32.55,40.32,27.13
5516,2025-04-28,480,salary,daily,480.0,0.0,0.0,14.99,61.1,9.21,4.15,4.62,5.93,293.29,10,8.77,15.14,76.09
5876,2025-03-23,18916,salary,monthly,18916.0,0.0,0.0,53.31,5.89,4.0,5.6,25.37,5.83,10084.96,10,30.97,9.83,59.2
4810,2025-05-17,2497,pocket_money,weekly,2497.0,0.0,0.0,15.86,57.65,9.95,10.44,2.57,3.53,1439.4,4,13.01,13.48,73.51
8068,2024-12-14,17601,salary,monthly,17601.0,0.0,0.0,29.37,0.34,11.98,22.85,34.3,1.17,6037.23,11,57.15,13.14,29.71
9105,2025-01-06,7600,pocket_money,monthly,7600.01,-0.01,-0.0,21.78,19.77,0.54,24.08,17.88,15.95,1830.35,11,41.96,16.49,41.55
4388,2024-12-23,2727,pocket_money,weekly,2727.0,-0.0,-0.0,32.59,39.05,16.76,1.02,9.49,1.09,1064.8,9,10.51,17.85,71.64
1883,2024-12-19,20320,salary,monthly,20320.0,-0.0,-0.0,39.85,7.65,6.57,30.74,2.14,13.05,8097.38,12,32.88,19.62,47.5
2857,2025-04-08,4726,salary,monthly,4726.0,0.0,0.0,20.29,32.39,8.97,19.63,4.78,13.94,1530.68,11,24.41,22.91,52.68
5246,2025-05-08,2029,pocket_money,weekly,2029.0,0.0,0.0,43.05,0.14,37.44,6.67,4.34,8.37,873.43,3,11.01,45.81,43.18
2756,2025-02-02,20755,salary,monthly,20755.01,-0.01,-0.0,24.04,28.76,31.7,7.33,0.53,7.64,6580.03,9,7.86,39.34,52.8
7219,2024-12-14,594,pocket_money,daily,594.01,-0.01,-0.0,22.96,32.5,0.01,6.47,4.39,33.68,200.05,7,10.87,33.68,55.45
8340,2024-12-13,4341,salary,weekly,4341.0,0.0,0.0,15.36,0.58,5.79,34.24,37.99,6.03,1649.36,11,72.24,11.82,15.94
4449,2025-05-03,11126,salary,monthly,11126.0,0.0,0.0,1.4,16.54,24.86,1.07,30.23,25.91,3363.21,8,31.29,50.77,17.94
7976,2024-12-23,3219,salary,weekly,3218.99,0.01,0.0,9.72,13.05,20.24,0.73,34.55,21.71,1112.17,9,35.28,41.95,22.77
9874,2024-12-15,364,salary,daily,364.0,0.0,0.0,15.98,17.26,19.57,10.44,19.18,17.57,71.23,8,29.62,37.14,33.24
2778,2025-03-24,2180,pocket_money,weekly,2180.0,0.0,0.0,2.74,10.16,24.53,27.67,9.15,25.74,603.18,4,36.82,50.28,12.9
9443,2024-12-22,17570,salary,monthly,17570.0,0.0,0.0,24.59,31.36,11.28,18.91,3.91,9.95,5510.8,5,22.82,21.23,55.95
3732,2025-02-27,3689,pocket_money,weekly,3689.01,-0.01,-0.0,0.27,6.07,7.05,60.35,19.34,6.93,2226.32,9,79.69,13.98,6.34
2536,2025-01-31,1465,pocket_money,weekly,1464.99,0.01,0.0,24.14,7.99,42.47,4.05,2.32,19.03,622.17,6,6.37,61.5,32.13
5485,2024-11-21,21112,salary,monthly,21112.01,-0.01,-0.0,16.95,0.61,29.96,22.29,0.77,29.42,6324.48,10,23.06,59.38,17.56
9322,2025-05-16,24226,salary,monthly,24226.0,0.0,0.0,5.95,21.73,16.26,23.14,31.73,1.2,7685.87,9,54.86,17.46,27.68
4916,2025-04-09,519,pocket_money,daily,518.99,0.01,0.0,26.6,21.03,28.18,16.61,7.31,0.27,146.23,10,23.92,28.44,47.64
2998,2024-11-21,12517,salary,monthly,12517.0,0.0,0.0,14.16,16.71,24.16,35.22,2.58,7.16,4408.93,5,37.8,31.32,30.87
9528,2025-01-07,606,salary,daily,606.0,0.0,0.0,9.64,38.63,14.23,18.28,9.77,9.45,234.11,12,28.05,23.68,48.28
8696,2024-12-15,3297,salary,weekly,3297.01,-0.01,-0.0,45.45,2.19,6.03,10.12,32.17,4.04,1498.56,11,42.29,10.07,47.64
3788,2025-05-10,1173,salary,weekly,1173.01,-0.01,-0.0,24.87,1.12,4.56,46.4,10.56,12.5,544.25,9,56.95,17.06,25.98
3132,2024-11-19,600,pocket_money,daily,600.01,-0.01,-0.0,32.4,5.48,5.01,40.42,10.59,6.1,242.53,12,51.01,11.11,37.88
6602,2025-01-11,3823,salary,weekly,3823.01,-0.01,-0.0,3.96,3.53,3.03,33.15,40.8,15.52,1559.66,5,73.95,18.55,7.5
6556,2025-03-13,2811,pocket_money,weekly,2811.0,0.0,0.0,14.41,28.74,9.71,19.45,12.55,15.14,807.89,4,32.0,24.85,43.15
4225,2024-12-15,2074,pocket_money,weekly,2073.98,0.02,0.0,15.67,2.45,23.45,6.89,42.77,8.77,887.02,9,49.66,32.22,18.13
8268,2025-01-17,3972,pocket_money,weekly,3972.0,0.0,0.0,9.22,9.62,9.56,26.07,39.11,6.42,1553.57,7,65.18,15.98,18.84
9248,2025-03-06,7830,salary,monthly,7830.0,0.0,0.0,19.41,14.68,30.97,1.14,28.9,4.9,2424.68,8,30.03,35.87,34.1
7053,2024-12-09,8028,pocket_money,monthly,8027.99,0.01,0.0,1.12,34.02,38.22,1.18,6.77,18.7,3067.93,6,7.94,56.91,35.14
6280,2024-11-25,27437,pocket_money,monthly,27437.0,0.0,0.0,32.68,0.57,14.8,0.62,9.89,41.44,11371.04,9,10.51,56.24,33.25
1906,2025-03-19,569,pocket_money,daily,569.0,0.0,0.0,3.12,26.92,2.36,34.47,13.77,19.36,196.12,4,48.24,21.72,30.04
9728,2025-05-13,29720,pocket_money,monthly,29719.99,0.01,0.0,46.59,12.18,0.82,6.01,17.46,16.94,13845.4,4,23.47,17.76,58.77
7998,2024-12-18,219,pocket_money,daily,218.99,0.01,0.0,2.5,7.51,3.04,25.84,8.29,52.82,115.67,3,34.13,55.85,10.01
8988,2025-03-17,3021,salary,weekly,3021.0,0.0,0.0,45.05,1.5,5.53,31.97,3.1,12.86,1360.81,3,35.06,18.39,46.55
1966,2025-05-07,4770,salary,weekly,4770.0,0.0,0.0,3.53,27.85,21.83,1.65,16.69,28.45,1356.87,10,18.34,50.28,31.38
1470,2025-01-22,4599,salary,weekly,4599.0,0.0,0.0,19.01,6.35,1.66,51.87,5.97,15.14,2385.48,3,57.84,16.8,25.36
8258,2024-12-01,592,salary,daily,592.01,-0.01,-0.0,3.23,24.81,3.86,11.25,9.08,47.77,282.8,12,20.33,51.63,28.04
6776,2024-12-05,1746,pocket_money,weekly,1746.0,0.0,0.0,23.29,14.18,2.09,12.3,44.08,4.06,769.57,9,56.38,6.15,37.47
7613,2025-01-06,29663,pocket_money,monthly,29663.0,-0.0,-0.0,7.1,53.13,3.03,13.67,1.1,21.97,15759.74,10,14.77,25.0,60.23
1915,2025-04-21,741,salary,daily,741.0,0.0,0.0,17.5,21.22,29.31,12.06,3.96,15.96,217.17,6,16.02,45.27,38.72
6549,2025-02-12,4017,salary,weekly,4017.0,0.0,0.0,3.87,8.93,1.91,24.96,52.21,8.12,2097.35,7,77.17,10.03,12.8
2227,2025-05-09,384,pocket_money,daily,384.01,-0.01,-0.0,44.67,27.71,6.98,8.62,1.31,10.71,171.52,3,9.93,17.7,72.38
8839,2025-01-14,486,pocket_money,daily,486.0,-0.0,-0.0,17.01,22.63,14.61,31.1,11.13,3.51,151.16,10,42.24,18.12,39.64
5362,2025-03-06,7224,salary,monthly,7223.99,0.01,0.0,17.94,7.51,17.13,12.98,24.49,19.95,1768.91,4,37.46,37.09,25.45
8897,2025-05-15,2960,pocket_money,weekly,2960.0,0.0,0.0,4.61,21.7,18.76,36.01,7.58,11.34,1066.02,12,43.59,30.1,26.31
5005,2025-02-19,3465,salary,weekly,3465.01,-0.01,-0.0,27.34,14.24,31.93,10.27,9.07,7.16,1106.32,5,19.34,39.09,41.58
3083,2025-01-31,1612,pocket_money,weekly,1612.01,-0.01,-0.0,10.49,3.67,38.69,43.48,2.46,1.2,700.92,5,45.94,39.9,14.16
3525,2025-03-19,589,salary,daily,588.99,0.01,0.0,6.34,8.08,30.09,42.24,6.28,6.97,248.81,11,48.53,37.05,14.42
7424,2025-02-28,3932,salary,weekly,3931.99,0.01,0.0,36.9,22.53,15.49,8.68,15.8,0.61,1450.85,6,24.48,16.1,59.43
5890,2025-03-16,694,pocket_money,daily,694.0,0.0,0.0,9.89,48.18,1.94,12.77,0.85,26.37,334.35,7,13.61,28.32,58.07
6638,2025-03-29,10887,pocket_money,monthly,10887.0,0.0,0.0,15.64,61.9,2.05,9.77,1.73,8.91,6739.15,6,11.5,10.96,77.54
6658,2024-12-03,346,pocket_money,daily,346.0,0.0,0.0,14.33,13.15,28.77,14.02,26.87,2.86,99.56,10,40.88,31.64,27.48
4122,2025-01-27,8494,pocket_money,monthly,8494.0,0.0,0.0,42.83,27.46,6.46,1.05,8.11,14.09,3637.85,5,9.16,20.55,70.29
5759,2025-03-04,26826,salary,monthly,26826.01,-0.01,-0.0,24.3,11.08,1.12,9.98,9.04,44.48,11933.22,9,19.02,45.6,35.38
6209,2025-01-14,19810,salary,monthly,19810.0,0.0,0.0,3.93,2.37,41.65,13.47,0.76,37.82,8251.56,7,14.23,79.47,6.3
7527,2025-03-16,2630,pocket_money,weekly,2630.0,0.0,0.0,10.78,25.9,21.46,13.39,23.46,5.02,681.1,4,36.84,26.47,36.68
9026,2025-01-05,333,salary,daily,332.99,0.01,0.0,14.03,5.11,16.49,14.95,29.32,20.1,97.64,6,44.27,36.59,19.14
7473,2025-05-07,23544,salary,monthly,23544.01,-0.01,-0.0,4.58,14.79,0.84,36.4,29.11,14.28,8570.88,3,65.52,15.12,19.37
1518,2025-02-25,3010,pocket_money,weekly,3010.02,-0.02,-0.0,4.49,18.19,16.59,39.58,14.26,6.89,1191.35,3,53.84,23.48,22.68
5450,2025-04-27,4885,salary,weekly,4884.98,0.02,0.0,9.29,3.12,8.15,1.98,52.11,25.36,2545.55,7,54.09,33.5,12.41
7701,2025-05-03,1058,salary,weekly,1057.99,0.01,0.0,21.63,21.08,9.77,0.84,8.09,38.58,408.19,7,8.93,48.35,42.71
6408,2025-04-15,13405,salary,monthly,13405.01,-0.01,-0.0,2.91,17.66,59.99,4.72,8.6,6.12,8041.7,9,13.32,66.11,20.57
9198,2025-01-19,1908,salary,weekly,1908.02,-0.02,-0.0,7.02,34.11,5.19,37.03,10.96,5.69,706.6,10,47.99,10.88,41.13
7339,2025-01-31,8142,salary,monthly,8142.01,-0.01,-0.0,1.83,47.95,26.01,2.98,14.2,7.03,3904.31,12,17.18,33.04,49.78
6583,2024-11-29,16205,pocket_money,monthly,16204.99,0.01,0.0,33.67,18.36,11.78,26.34,6.42,3.43,5456.58,9,32.76,15.21,52.03
2789,2024-12-10,776,salary,daily,776.01,-0.01,-0.0,4.76,7.18,42.3,5.83,21.62,18.31,328.27,10,27.45,60.61,11.94
8755,2024-11-27,1838,pocket_money,weekly,1838.0,0.0,0.0,9.3,21.71,6.84,0.67,6.21,55.27,1015.93,7,6.87,62.11,31.01
1184,2025-05-06,562,pocket_money,daily,562.0,0.0,0.0,32.57,4.97,3.55,46.18,8.41,4.32,259.54,9,54.59,7.87,37.54
7644,2024-11-27,532,salary,daily,531.99,0.01,0.0,27.81,11.48,41.31,2.58,0.96,15.86,219.78,12,3.54,57.17,39.28
8082,2025-04-07,559,pocket_money,daily,559.0,0.0,0.0,30.57,7.65,11.2,35.15,12.99,2.44,196.51,3,48.14,13.64,38.22
1780,2025-02-12,382,salary,daily,381.99,0.01,0.0,15.95,27.82,9.96,20.35,16.89,9.04,106.26,4,37.24,18.99,43.76
5632,2025-03-13,582,pocket_money,daily,582.0,0.0,0.0,0.01,0.63,7.59,38.94,4.01,48.82,284.12,9,42.95,56.41,0.64
5436,2024-12-24,25677,salary,monthly,25677.0,0.0,0.0,3.01,2.22,6.02,24.52,48.23,16.01,12383.23,4,72.74,22.03,5.23
7369,2024-12-29,3842,pocket_money,weekly,3841.99,0.01,0.0,38.5,16.42,11.13,19.23,1.42,13.31,1479.0,3,20.65,24.44,54.91
7167,2025-02-20,22466,pocket_money,monthly,22466.01,-0.01,-0.0,15.32,16.73,12.0,17.51,15.49,22.95,5155.51,8,33.0,34.95,32.05
7957,2025-02-16,27955,salary,monthly,27954.99,0.01,0.0,4.45,1.02,35.76,6.24,21.76,30.78,9995.32,6,28.0,66.53,5.47
3058,2025-03-22,3403,pocket_money,weekly,3402.99,0.01,0.0,27.55,24.94,0.46,6.49,5.78,34.8,1184.14,11,12.27,35.25,52.48
1886,2025-04-10,283,pocket_money,daily,283.0,0.0,0.0,4.23,38.72,2.93,1.0,39.91,13.22,112.94,5,40.91,16.14,42.95
9427,2025-01-11,14276,pocket_money,monthly,14276.0,0.0,0.0,32.29,1.51,18.83,12.45,28.86,6.05,4609.93,4,41.32,24.88,33.8
9178,2024-11-25,590,pocket_money,daily,590.0,0.0,0.0,10.85,9.17,16.14,23.16,27.33,13.35,161.24,11,50.49,29.49,20.02
6603,2025-04-12,1390,salary,weekly,1390.0,0.0,0.0,4.77,1.3,30.29,46.25,4.19,13.19,642.91,8,50.45,43.48,6.07
8850,2024-12-27,4473,pocket_money,weekly,4473.01,-0.01,-0.0,7.21,1.81,1.05,50.62,34.79,4.53,2264.18,9,85.41,5.58,9.01
7964,2025-02-14,726,salary,daily,726.0,-0.0,-0.0,33.51,20.58,4.41,35.88,0.08,5.54,260.47,7,35.96,9.95,54.09
6710,2025-01-25,770,salary,daily,769.99,0.01,0.0,19.31,14.0,4.9,0.62,23.87,37.3,287.22,5,24.49,42.2,33.31
1742,2025-04-22,15716,pocket_money,monthly,15716.0,0.0,0.0,0.38,7.24,30.67,32.29,9.56,19.87,5074.68,4,41.85,50.54,7.62
7234,2025-04-06,1277,pocket_money,weekly,1277.01,-0.01,-0.0,10.75,42.46,15.21,4.34,26.02,1.21,542.25,4,30.36,16.42,53.21
3142,2025-04-18,4232,salary,weekly,4232.0,-0.0,-0.0,0.12,41.75,8.85,8.78,38.68,1.82,1766.76,11,47.47,10.66,41.87
1167,2024-12-19,591,pocket_money,daily,591.0,-0.0,-0.0,24.04,21.69,21.94,22.6,1.03,8.71,142.05,9,23.64,30.64,45.72
9695,2025-04-15,318,pocket_money,daily,318.0,0.0,0.0,9.64,6.19,40.93,19.63,1.84,21.78,130.16,12,21.46,62.71,15.83
9451,2024-12-14,262,salary,daily,262.01,-0.01,-0.0,26.49,9.09,1.43,24.04,27.25,11.71,71.4,3,51.29,13.14,35.58
3763,2025-01-21,1432,pocket_money,weekly,1432.0,0.0,0.0,20.84,17.32,10.48,18.65,22.29,10.41,319.15,9,40.94,20.89,38.17
1794,2025-04-09,1751,salary,weekly,1751.0,0.0,0.0,13.44,0.82,7.03,22.02,48.43,8.26,848.04,10,70.45,15.28,14.26
3908,2025-01-16,701,pocket_money,daily,701.0,0.0,0.0,14.33,7.96,59.26,2.01,11.86,4.58,415.4,4,13.87,63.84,22.28
2463,2024-12-21,1732,pocket_money,weekly,1732.01,-0.01,-0.0,23.92,16.11,25.11,10.35,2.69,21.82,434.87,8,13.04,46.93,40.03
9828,2025-04-09,335,salary,daily,335.0,0.0,0.0,12.49,11.38,54.59,5.6,8.39,7.55,182.89,8,13.99,62.14,23.87
9136,2025-01-06,18130,salary,monthly,18130.0,0.0,0.0,25.38,5.52,7.45,11.48,31.96,18.21,5794.67,9,43.44,25.66,30.9
1410,2025-03-02,25186,pocket_money,monthly,25186.0,0.0,0.0,1.11,26.23,38.65,16.02,17.95,0.03,9734.84,9,33.97,38.69,27.34
2570,2024-12-08,405,pocket_money,daily,405.0,0.0,0.0,9.08,19.63,7.76,28.12,15.57,19.84,113.89,3,43.69,27.6,28.71
4644,2025-01-21,3581,salary,weekly,3581.0,0.0,0.0,6.64,11.19,18.0,19.36,41.75,3.05,1495.07,4,61.11,21.05,17.84
5055,2025-05-17,1853,pocket_money,weekly,1853.0,0.0,0.0,3.39,4.95,12.46,22.87,35.07,21.25,649.91,9,57.95,33.7,8.35
1732,2025-02-23,641,salary,daily,640.99,0.01,0.0,0.56,19.75,18.89,14.41,14.53,31.86,204.23,12,28.94,50.75,20.31
8168,2025-05-12,305,salary,daily,305.0,0.0,0.0,1.69,20.78,17.29,15.14,10.88,34.22,104.38,7,26.02,51.51,22.47
1975,2024-11-24,27977,pocket_money,monthly,27977.0,0.0,0.0,23.4,31.62,10.61,28.53,5.81,0.03,8847.28,12,34.34,10.64,55.03
2820,2025-02-02,4937,pocket_money,weekly,4937.0,0.0,0.0,13.24,6.63,8.0,51.44,2.01,18.67,2539.7,9,53.45,26.67,19.88
4805,2025-03-15,19164,salary,monthly,19164.0,0.0,0.0,13.25,7.86,33.99,2.07,8.15,34.68,6645.39,10,10.22,68.67,21.11
1801,2024-12-23,7396,salary,monthly,7396.0,0.0,0.0,16.37,9.67,4.72,11.73,56.38,1.12,4169.93,5,68.12,5.84,26.04
5428,2025-04-03,22279,salary,monthly,22278.99,0.01,0.0,7.58,6.92,11.72,31.02,8.05,34.71,7732.3,4,39.07,46.42,14.5
2313,2025-05-03,3615,pocket_money,weekly,3614.99,0.01,0.0,5.47,18.12,15.0,7.69,1.83,51.89,1875.66,9,9.52,66.88,23.6
7499,2025-02-02,9128,pocket_money,monthly,9127.99,0.01,0.0,36.11,22.35,16.18,6.99,13.48,4.88,3296.53,7,20.47,21.06,58.47
3621,2025-02-20,4010,salary,weekly,4010.0,-0.0,-0.0,42.83,20.89,12.69,0.35,6.02,17.22,1717.54,4,6.37,29.91,63.72
2763,2025-03-15,5888,salary,monthly,5888.01,-0.01,-0.0,17.27,49.24,16.99,5.17,5.12,6.22,2899.14,5,10.29,23.21,66.5
4602,2025-01-23,353,pocket_money,daily,353.01,-0.01,-0.0,17.35,1.68,15.53,45.86,3.02,16.56,161.9,10,48.88,32.09,19.03
9975,2025-04-04,286,salary,daily,286.0,0.0,0.0,3.27,24.7,14.12,3.1,54.6,0.21,156.16,8,57.7,14.33,27.97
9070,2025-04-30,14487,salary,monthly,14487.0,0.0,0.0,21.66,21.08,1.56,4.78,39.39,11.53,5706.46,8,44.17,13.09,42.74
2811,2025-04-21,22793,pocket_money,monthly,22793.0,0.0,0.0,7.29,23.03,10.0,24.59,21.41,13.68,5604.7,7,46.0,23.68,30.32
9439,2025-05-04,9858,pocket_money,monthly,9858.0,0.0,0.0,1.78,1.89,12.88,15.85,15.09,52.52,5177.83,11,30.94,65.4,3.66
7537,2025-01-14,10983,salary,monthly,10983.0,0.0,0.0,9.46,22.59,13.04,31.18,21.01,2.71,3424.81,7,52.19,15.75,32.05
2394,2025-05-05,2230,salary,weekly,2230.02,-0.02,-0.0,6.55,1.59,44.17,21.3,9.18,17.22,984.93,12,30.48,61.39,8.13
4530,2025-03-06,301,salary,daily,301.0,0.0,0.0,2.6,14.48,29.66,26.61,2.5,24.15,89.28,9,29.11,53.81,17.07
6746,2025-02-06,1631,salary,weekly,1631.0,0.0,0.0,43.89,2.49,25.03,8.13,19.76,0.7,715.79,12,27.89,25.73,46.38
3217,2025-01-08,3153,pocket_money,weekly,3153.0,0.0,0.0,19.91,1.63,25.73,5.83,6.78,40.12,1264.86,4,12.61,65.85,21.54
3650,2025-01-28,3547,salary,weekly,3547.0,0.0,0.0,2.48,19.59,49.43,15.4,10.02,3.07,1753.29,7,25.43,52.5,22.07
5212,2024-12-22,19728,pocket_money,monthly,19727.99,0.01,0.0,6.01,4.65,6.07,4.43,14.17,64.66,12755.49,12,18.61,70.73,10.66
9868,2025-05-03,292,pocket_money,daily,292.0,0.0,0.0,14.38,13.09,0.56,41.62,10.66,19.69,121.54,3,52.28,20.25,27.47
7927,2025-01-11,27801,pocket_money,monthly,27801.0,0.0,0.0,31.19,7.67,7.23,12.65,10.45,30.81,8670.06,10,23.1,38.04,38.86
2568,2025-04-13,23197,salary,monthly,23196.99,0.01,0.0,7.69,11.07,11.62,16.06,33.63,19.93,7800.5,7,49.68,31.55,18.76
7317,2025-03-17,22156,pocket_money,monthly,22156.0,0.0,0.0,19.71,23.46,2.4,29.39,23.35,1.68,6512.35,6,52.75,4.08,43.17
9404,2025-01-01,341,salary,daily,341.01,-0.01,-0.0,30.01,15.09,1.28,22.93,29.49,1.21,102.32,8,52.42,2.49,45.09
5298,2025-02-23,18113,salary,monthly,18113.01,-0.01,-0.0,2.12,2.37,19.67,13.64,61.55,0.66,11147.87,6,75.18,20.33,4.49
8133,2025-03-23,580,salary,daily,580.01,-0.01,-0.0,8.31,19.27,28.47,0.89,8.82,34.25,198.67,10,9.71,62.72,27.57
7736,2025-01-27,745,salary,daily,745.0,0.0,0.0,9.23,24.68,12.04,33.87,8.3,11.89,252.31,8,42.17,23.93,33.9
